"user_id";"total_checkins";"active_days";"first_checkin";"last_checkin";"avg_training_duratation";"avg_calories_burned";"workout_type_count";"total_checkins_post_signup";"first_checkin_post_signup";"last_checkin_post_signup";"days_since_last_checkin";"churned"
"user_1147";27;26;"2025-03-12 13:23:03";"2025-12-30 19:29:00";86.2222;682.8889;2;27;"2025-03-12 13:23:03";"2025-12-30 19:29:00";0;0
"user_1148";27;25;"2025-02-05 16:25:46";"2025-11-14 02:49:42";91.6667;701.4815;2;27;"2025-02-05 16:25:46";"2025-11-14 02:49:42";46;1
"user_1149";19;18;"2025-02-20 16:30:30";"2025-11-30 09:43:24";80.0;614.6842;1;19;"2025-02-20 16:30:30";"2025-11-30 09:43:24";30;1
"user_115";57;52;"2025-01-23 21:51:24";"2025-12-30 11:06:54";93.0351;747.614;2;57;"2025-01-23 21:51:24";"2025-12-30 11:06:54";0;0
"user_1150";13;13;"2025-01-28 08:10:52";"2025-11-19 21:06:05";80.3846;650.9231;2;13;"2025-01-28 08:10:52";"2025-11-19 21:06:05";41;1
"user_1151";20;18;"2025-03-01 04:00:10";"2025-12-29 13:25:31";89.0;736.5;2;20;"2025-03-01 04:00:10";"2025-12-29 13:25:31";1;0
"user_1152";24;24;"2025-03-06 15:30:03";"2025-12-16 06:08:08";83.5417;703.5833;1;24;"2025-03-06 15:30:03";"2025-12-16 06:08:08";14;0
"user_1153";18;17;"2025-02-15 12:22:41";"2025-11-18 07:02:00";96.1667;761.7222;1;18;"2025-02-15 12:22:41";"2025-11-18 07:02:00";42;1
"user_1154";28;26;"2025-02-18 01:38:17";"2025-12-27 21:39:51";91.4286;741.9286;2;28;"2025-02-18 01:38:17";"2025-12-27 21:39:51";3;0
"user_1155";40;38;"2025-01-27 17:00:49";"2025-12-25 17:13:16";88.45;696.95;1;40;"2025-01-27 17:00:49";"2025-12-25 17:13:16";5;0
"user_1156";20;20;"2025-01-11 05:31:46";"2025-12-24 16:14:20";85.7;677.1;1;20;"2025-01-11 05:31:46";"2025-12-24 16:14:20";6;0
"user_1157";62;56;"2025-01-14 07:23:41";"2025-08-07 13:33:05";89.0968;712.4839;1;62;"2025-01-14 07:23:41";"2025-08-07 13:33:05";145;1
"user_1158";21;20;"2025-01-20 22:14:56";"2025-12-29 13:26:26";92.9048;715.0;1;21;"2025-01-20 22:14:56";"2025-12-29 13:26:26";1;0
"user_1159";18;17;"2025-02-05 06:53:54";"2025-12-10 02:03:59";103.1667;843.3889;1;18;"2025-02-05 06:53:54";"2025-12-10 02:03:59";20;0
"user_116";12;12;"2025-02-13 18:34:53";"2025-09-20 04:52:18";103.0833;871.75;2;12;"2025-02-13 18:34:53";"2025-09-20 04:52:18";101;1
"user_1160";65;54;"2025-02-24 07:03:59";"2025-08-05 15:58:38";93.9538;757.9692;2;65;"2025-02-24 07:03:59";"2025-08-05 15:58:38";147;1
"user_1161";30;30;"2025-01-22 11:31:11";"2025-12-17 14:02:40";87.8;681.3;2;30;"2025-01-22 11:31:11";"2025-12-17 14:02:40";13;0
"user_1162";65;56;"2025-02-08 08:42:09";"2025-09-04 22:32:16";88.4308;705.3846;1;65;"2025-02-08 08:42:09";"2025-09-04 22:32:16";117;1
"user_1163";48;46;"2025-01-31 10:47:12";"2025-12-30 09:22:15";87.2708;669.8542;1;48;"2025-01-31 10:47:12";"2025-12-30 09:22:15";0;0
"user_1164";22;20;"2025-02-02 19:51:45";"2025-11-29 14:15:05";94.0;770.3636;1;22;"2025-02-02 19:51:45";"2025-11-29 14:15:05";31;1
"user_1165";104;90;"2025-02-27 04:03:43";"2025-12-27 15:21:00";91.1635;722.0962;2;104;"2025-02-27 04:03:43";"2025-12-27 15:21:00";3;0
"user_1166";21;20;"2025-02-26 23:45:48";"2025-12-28 23:07:42";92.8095;780.0476;2;21;"2025-02-26 23:45:48";"2025-12-28 23:07:42";2;0
"user_1167";22;22;"2025-02-06 11:40:04";"2025-12-26 19:05:11";90.7273;737.1364;1;22;"2025-02-06 11:40:04";"2025-12-26 19:05:11";4;0
"user_1168";49;47;"2025-02-27 10:55:16";"2025-12-30 02:58:39";91.3469;740.5714;1;49;"2025-02-27 10:55:16";"2025-12-30 02:58:39";0;0
"user_1169";64;60;"2025-01-20 09:15:51";"2025-09-01 22:26:19";89.9063;712.5156;1;64;"2025-01-20 09:15:51";"2025-09-01 22:26:19";120;1
"user_117";27;27;"2025-02-02 01:35:52";"2025-12-20 12:36:55";90.4444;709.8519;2;27;"2025-02-02 01:35:52";"2025-12-20 12:36:55";10;0
"user_1170";96;82;"2025-01-08 13:57:56";"2025-12-30 20:33:06";90.75;728.3125;1;96;"2025-01-08 13:57:56";"2025-12-30 20:33:06";0;0
"user_1171";45;42;"2025-03-01 03:57:09";"2025-12-23 04:08:47";89.1333;714.0444;2;45;"2025-03-01 03:57:09";"2025-12-23 04:08:47";7;0
"user_1172";15;14;"2025-02-24 19:52:55";"2025-12-11 10:29:30";87.7333;664.8;2;15;"2025-02-24 19:52:55";"2025-12-11 10:29:30";19;0
"user_1173";44;41;"2025-02-02 11:50:23";"2025-12-20 18:40:35";93.9318;738.3864;2;44;"2025-02-02 11:50:23";"2025-12-20 18:40:35";10;0
"user_1174";76;64;"2025-02-23 06:31:05";"2025-09-15 15:24:03";93.3026;768.4737;2;76;"2025-02-23 06:31:05";"2025-09-15 15:24:03";106;1
"user_1175";48;44;"2025-02-26 08:22:49";"2025-12-27 18:11:24";84.4583;663.0;2;48;"2025-02-26 08:22:49";"2025-12-27 18:11:24";3;0
"user_1176";52;48;"2025-01-30 19:42:21";"2025-12-26 17:56:00";83.8269;650.25;1;52;"2025-01-30 19:42:21";"2025-12-26 17:56:00";4;0
"user_1177";15;15;"2025-04-22 20:48:53";"2025-12-09 09:18:39";93.4667;784.0667;2;15;"2025-04-22 20:48:53";"2025-12-09 09:18:39";21;0
"user_1178";83;70;"2025-01-09 04:19:21";"2025-08-20 15:06:14";86.9398;696.506;2;83;"2025-01-09 04:19:21";"2025-08-20 15:06:14";132;1
"user_1179";24;24;"2025-02-04 16:01:34";"2025-12-27 14:14:37";92.3333;723.875;1;24;"2025-02-04 16:01:34";"2025-12-27 14:14:37";3;0
"user_118";60;49;"2025-01-10 00:32:15";"2025-06-08 14:29:12";86.65;705.35;2;60;"2025-01-10 00:32:15";"2025-06-08 14:29:12";205;1
"user_1180";62;58;"2025-02-01 01:29:52";"2025-12-10 09:23:44";90.0161;726.1613;2;62;"2025-02-01 01:29:52";"2025-12-10 09:23:44";20;0
"user_1181";18;18;"2025-01-30 05:59:30";"2025-12-08 18:18:31";84.2778;660.0;1;18;"2025-01-30 05:59:30";"2025-12-08 18:18:31";22;1
"user_1182";43;39;"2025-01-17 11:59:32";"2025-12-16 04:09:53";88.814;725.8605;1;43;"2025-01-17 11:59:32";"2025-12-16 04:09:53";14;0
"user_1183";53;50;"2025-01-30 13:36:03";"2025-12-22 05:38:17";85.0189;684.8491;2;53;"2025-01-30 13:36:03";"2025-12-22 05:38:17";8;0
"user_1184";23;22;"2025-03-08 15:08:04";"2025-12-17 16:32:20";84.0;629.3913;2;23;"2025-03-08 15:08:04";"2025-12-17 16:32:20";13;0
"user_1185";96;82;"2025-01-16 07:11:25";"2025-12-27 04:19:58";92.6979;739.4583;1;96;"2025-01-16 07:11:25";"2025-12-27 04:19:58";3;0
"user_1186";18;18;"2025-03-03 17:46:32";"2025-12-28 08:10:06";88.1111;678.5;2;18;"2025-03-03 17:46:32";"2025-12-28 08:10:06";2;0
"user_1187";32;32;"2025-02-03 01:19:33";"2025-12-19 17:10:45";91.875;709.2188;1;32;"2025-02-03 01:19:33";"2025-12-19 17:10:45";11;0
"user_1188";103;88;"2025-02-16 05:54:12";"2025-11-27 06:47:27";90.6699;710.5922;1;103;"2025-02-16 05:54:12";"2025-11-27 06:47:27";33;1
"user_1189";41;39;"2025-02-23 02:29:15";"2025-12-25 19:02:07";80.4146;631.561;1;41;"2025-02-23 02:29:15";"2025-12-25 19:02:07";5;0
"user_119";13;13;"2025-01-24 09:25:00";"2025-12-22 10:37:10";76.6154;611.4615;1;13;"2025-01-24 09:25:00";"2025-12-22 10:37:10";8;0
"user_1190";22;20;"2025-03-16 08:56:31";"2025-12-27 20:44:21";98.6818;778.0;1;22;"2025-03-16 08:56:31";"2025-12-27 20:44:21";3;0
"user_1191";67;53;"2025-01-24 09:07:33";"2025-08-23 11:46:36";90.403;757.3433;1;67;"2025-01-24 09:07:33";"2025-08-23 11:46:36";129;1
"user_1192";39;36;"2025-01-29 21:31:53";"2025-12-24 11:58:04";85.6154;663.6923;1;39;"2025-01-29 21:31:53";"2025-12-24 11:58:04";6;0
"user_1193";60;55;"2025-01-23 04:24:47";"2025-11-08 17:24:05";89.3833;719.7333;1;60;"2025-01-23 04:24:47";"2025-11-08 17:24:05";52;1
"user_1194";42;39;"2025-02-12 19:19:29";"2025-12-26 04:01:56";84.2143;675.619;1;42;"2025-02-12 19:19:29";"2025-12-26 04:01:56";4;0
"user_1195";91;83;"2025-02-17 08:38:09";"2025-12-21 17:22:03";87.9341;713.1209;1;91;"2025-02-17 08:38:09";"2025-12-21 17:22:03";9;0
"user_1196";16;16;"2025-02-28 01:26:37";"2025-12-18 16:41:50";94.6875;787.5;2;16;"2025-02-28 01:26:37";"2025-12-18 16:41:50";12;0
"user_1197";20;20;"2025-02-27 20:59:26";"2025-12-21 21:23:09";86.6;706.45;2;20;"2025-02-27 20:59:26";"2025-12-21 21:23:09";9;0
"user_1198";14;14;"2025-02-21 07:16:05";"2025-12-20 16:28:05";81.9286;638.8571;1;14;"2025-02-21 07:16:05";"2025-12-20 16:28:05";10;0
"user_1199";27;27;"2025-02-08 01:10:10";"2025-12-28 14:20:54";99.3333;800.8889;1;27;"2025-02-08 01:10:10";"2025-12-28 14:20:54";2;0
"user_12";15;14;"2025-02-21 20:48:49";"2025-12-24 11:41:36";89.5333;728.9333;1;15;"2025-02-21 20:48:49";"2025-12-24 11:41:36";6;0
"user_120";43;41;"2025-01-05 08:07:59";"2025-12-30 04:48:18";89.8605;724.3721;2;43;"2025-01-05 08:07:59";"2025-12-30 04:48:18";0;0
"user_1200";60;52;"2025-02-17 11:42:13";"2025-08-22 17:09:16";89.6667;709.9333;1;60;"2025-02-17 11:42:13";"2025-08-22 17:09:16";130;1
"user_1201";22;22;"2025-02-23 00:13:04";"2025-11-29 20:49:37";89.9091;756.5909;2;22;"2025-02-23 00:13:04";"2025-11-29 20:49:37";31;1
"user_1202";66;56;"2025-02-04 17:13:17";"2025-09-16 06:35:08";87.3636;712.6364;1;66;"2025-02-04 17:13:17";"2025-09-16 06:35:08";105;1
"user_1203";75;66;"2025-01-16 14:34:30";"2025-09-19 13:23:52";87.56;698.8;1;75;"2025-01-16 14:34:30";"2025-09-19 13:23:52";102;1
"user_1204";43;42;"2025-02-23 01:19:52";"2025-12-28 21:18:47";91.7907;713.907;2;43;"2025-02-23 01:19:52";"2025-12-28 21:18:47";2;0
"user_1205";57;50;"2025-02-06 00:23:24";"2025-12-29 17:44:35";90.6842;714.6316;2;57;"2025-02-06 00:23:24";"2025-12-29 17:44:35";1;0
"user_1206";29;27;"2025-03-02 10:27:46";"2025-12-25 20:09:38";90.069;726.6897;1;29;"2025-03-02 10:27:46";"2025-12-25 20:09:38";5;0
"user_1207";32;31;"2025-02-24 15:40:30";"2025-12-25 19:59:11";88.1875;715.5313;1;32;"2025-02-24 15:40:30";"2025-12-25 19:59:11";5;0
"user_1208";51;45;"2025-03-04 05:52:35";"2025-12-18 23:32:23";92.4118;759.9216;1;51;"2025-03-04 05:52:35";"2025-12-18 23:32:23";12;0
"user_1209";60;44;"2025-01-30 06:14:50";"2025-07-24 10:59:41";92.2333;741.5833;1;60;"2025-01-30 06:14:50";"2025-07-24 10:59:41";159;1
"user_121";20;18;"2025-02-08 02:39:11";"2025-12-10 02:16:50";92.5;751.7;2;20;"2025-02-08 02:39:11";"2025-12-10 02:16:50";20;0
"user_1210";16;16;"2025-02-08 16:10:05";"2025-10-08 10:56:40";98.3125;816.125;1;16;"2025-02-08 16:10:05";"2025-10-08 10:56:40";83;1
"user_1211";40;39;"2025-01-18 02:34:40";"2025-12-19 15:51:06";90.85;739.975;1;40;"2025-01-18 02:34:40";"2025-12-19 15:51:06";11;0
"user_1212";42;40;"2025-01-26 12:06:45";"2025-12-28 19:31:07";89.5238;710.4286;1;42;"2025-01-26 12:06:45";"2025-12-28 19:31:07";2;0
"user_1213";90;79;"2025-02-04 11:26:31";"2025-10-23 23:03:04";85.5667;689.8556;2;90;"2025-02-04 11:26:31";"2025-10-23 23:03:04";68;1
"user_1214";29;26;"2025-02-28 10:16:56";"2025-12-23 11:19:05";94.8966;790.6552;2;29;"2025-02-28 10:16:56";"2025-12-23 11:19:05";7;0
"user_1215";39;36;"2025-02-23 14:22:50";"2025-12-25 01:42:47";94.2821;762.7436;2;39;"2025-02-23 14:22:50";"2025-12-25 01:42:47";5;0
"user_1216";80;64;"2025-02-14 02:39:26";"2025-09-22 22:56:31";91.825;739.6;1;80;"2025-02-14 02:39:26";"2025-09-22 22:56:31";99;1
"user_1217";64;53;"2025-01-28 06:40:05";"2025-07-15 19:41:29";91.3281;734.9375;1;64;"2025-01-28 06:40:05";"2025-07-15 19:41:29";168;1
"user_1218";29;27;"2025-01-31 18:38:21";"2025-12-25 19:35:45";91.5172;718.5172;2;29;"2025-01-31 18:38:21";"2025-12-25 19:35:45";5;0
"user_1219";29;28;"2025-01-12 20:22:13";"2025-12-22 07:43:37";95.1379;774.3103;2;29;"2025-01-12 20:22:13";"2025-12-22 07:43:37";8;0
"user_122";18;16;"2025-03-15 04:33:28";"2025-11-12 23:11:30";84.9444;656.3889;2;18;"2025-03-15 04:33:28";"2025-11-12 23:11:30";48;1
"user_1220";76;65;"2025-01-31 11:09:15";"2025-09-08 20:35:51";91.3026;751.8816;1;76;"2025-01-31 11:09:15";"2025-09-08 20:35:51";113;1
"user_1221";17;16;"2025-02-11 18:47:29";"2025-12-16 01:55:20";92.2353;755.5882;2;17;"2025-02-11 18:47:29";"2025-12-16 01:55:20";14;0
"user_1222";64;54;"2025-01-09 19:09:47";"2025-07-29 05:43:51";86.9531;678.3906;2;64;"2025-01-09 19:09:47";"2025-07-29 05:43:51";154;1
"user_1223";52;47;"2025-02-24 14:40:18";"2025-12-28 23:07:42";86.8462;686.6154;2;52;"2025-02-24 14:40:18";"2025-12-28 23:07:42";2;0
"user_1224";15;15;"2025-01-12 10:39:50";"2025-12-26 10:59:47";88.2667;703.2;2;15;"2025-01-12 10:39:50";"2025-12-26 10:59:47";4;0
"user_1225";41;36;"2025-02-12 06:20:09";"2025-12-27 07:00:34";91.1707;727.4146;2;41;"2025-02-12 06:20:09";"2025-12-27 07:00:34";3;0
"user_1226";61;58;"2025-02-22 02:07:05";"2025-12-25 13:23:15";85.8361;690.4754;2;61;"2025-02-22 02:07:05";"2025-12-25 13:23:15";5;0
"user_1227";44;40;"2025-02-16 07:35:11";"2025-12-28 03:41:06";92.5455;706.4545;2;44;"2025-02-16 07:35:11";"2025-12-28 03:41:06";2;0
"user_1228";105;87;"2025-01-29 17:06:21";"2025-10-26 07:13:41";90.5238;718.2571;1;105;"2025-01-29 17:06:21";"2025-10-26 07:13:41";65;1
"user_1229";17;17;"2025-03-25 10:31:31";"2025-12-29 01:56:41";91.2941;800.4706;1;17;"2025-03-25 10:31:31";"2025-12-29 01:56:41";1;0
"user_123";44;41;"2025-02-12 18:09:05";"2025-12-19 18:10:29";90.8409;751.3864;2;44;"2025-02-12 18:09:05";"2025-12-19 18:10:29";11;0
"user_1230";30;30;"2025-02-17 07:30:37";"2025-12-20 03:32:16";90.8667;742.5333;1;30;"2025-02-17 07:30:37";"2025-12-20 03:32:16";10;0
"user_1231";10;10;"2025-02-03 01:21:49";"2025-12-25 04:56:58";96.1;758.3;1;10;"2025-02-03 01:21:49";"2025-12-25 04:56:58";5;0
"user_1232";88;74;"2025-01-25 18:45:50";"2025-12-22 08:50:07";86.6477;716.3295;1;88;"2025-01-25 18:45:50";"2025-12-22 08:50:07";8;0
"user_1233";126;105;"2025-01-11 22:09:48";"2025-12-30 01:21:37";89.1111;730.4206;2;126;"2025-01-11 22:09:48";"2025-12-30 01:21:37";0;0
"user_1234";65;58;"2025-02-22 08:35:12";"2025-09-25 03:32:57";89.7846;725.4308;2;65;"2025-02-22 08:35:12";"2025-09-25 03:32:57";96;1
"user_1235";26;26;"2025-02-18 17:01:16";"2025-12-18 12:00:41";94.0769;739.8462;2;26;"2025-02-18 17:01:16";"2025-12-18 12:00:41";12;0
"user_1236";50;49;"2025-01-08 05:01:25";"2025-12-24 00:33:10";92.82;732.24;1;50;"2025-01-08 05:01:25";"2025-12-24 00:33:10";6;0
"user_1237";19;19;"2025-01-24 20:32:26";"2025-11-04 08:15:49";93.3158;749.6842;1;19;"2025-01-24 20:32:26";"2025-11-04 08:15:49";56;1
"user_1238";66;60;"2025-01-10 16:35:59";"2025-12-29 10:29:12";89.7273;721.2424;2;66;"2025-01-10 16:35:59";"2025-12-29 10:29:12";1;0
"user_1239";17;17;"2025-02-23 01:51:34";"2025-12-27 15:49:52";103.3529;856.6471;1;17;"2025-02-23 01:51:34";"2025-12-27 15:49:52";3;0
"user_124";68;57;"2025-03-01 00:05:18";"2025-09-10 03:03:20";88.0735;708.2206;2;68;"2025-03-01 00:05:18";"2025-09-10 03:03:20";111;1
"user_1240";90;80;"2025-02-21 17:58:34";"2025-11-19 12:21:19";90.6111;722.6444;1;90;"2025-02-21 17:58:34";"2025-11-19 12:21:19";41;1
"user_1241";20;20;"2025-03-02 22:21:04";"2025-12-29 23:44:18";91.2;722.7;2;20;"2025-03-02 22:21:04";"2025-12-29 23:44:18";1;0
"user_1242";17;16;"2025-03-12 01:50:27";"2025-12-28 06:56:45";83.4706;669.1765;1;17;"2025-03-12 01:50:27";"2025-12-28 06:56:45";2;0
"user_1243";30;30;"2025-01-18 21:17:22";"2025-12-19 18:17:28";86.2667;702.2;2;30;"2025-01-18 21:17:22";"2025-12-19 18:17:28";11;0
"user_1244";25;24;"2025-01-14 14:19:49";"2025-12-25 09:44:22";93.2;796.56;2;25;"2025-01-14 14:19:49";"2025-12-25 09:44:22";5;0
"user_1245";21;20;"2025-03-09 03:04:23";"2025-11-20 06:21:40";90.2381;736.2381;1;21;"2025-03-09 03:04:23";"2025-11-20 06:21:40";40;1
"user_1246";50;47;"2025-01-07 13:56:03";"2025-12-22 13:35:51";91.34;730.24;1;50;"2025-01-07 13:56:03";"2025-12-22 13:35:51";8;0
"user_1247";62;54;"2025-02-22 02:30:31";"2025-08-30 11:46:33";89.4677;731.6613;1;62;"2025-02-22 02:30:31";"2025-08-30 11:46:33";122;1
"user_1248";62;51;"2025-01-03 00:08:34";"2025-07-19 14:34:32";89.6129;725.6129;2;62;"2025-01-03 00:08:34";"2025-07-19 14:34:32";164;1
"user_1249";10;10;"2025-04-02 04:52:44";"2025-09-18 09:06:29";83.8;735.0;2;10;"2025-04-02 04:52:44";"2025-09-18 09:06:29";103;1
"user_125";65;54;"2025-02-16 23:34:21";"2025-08-25 10:36:32";91.9077;723.8154;2;65;"2025-02-16 23:34:21";"2025-08-25 10:36:32";127;1
"user_1250";38;32;"2025-03-03 02:51:46";"2025-12-30 13:49:21";86.6053;690.0;2;38;"2025-03-03 02:51:46";"2025-12-30 13:49:21";0;0
"user_1251";22;22;"2025-01-18 05:31:34";"2025-11-29 22:47:18";86.6364;680.4091;2;22;"2025-01-18 05:31:34";"2025-11-29 22:47:18";31;1
"user_1252";59;51;"2025-01-24 14:50:04";"2025-12-23 12:49:26";92.339;756.4576;2;59;"2025-01-24 14:50:04";"2025-12-23 12:49:26";7;0
"user_1253";115;96;"2025-01-07 13:56:32";"2025-12-21 07:31:49";90.6348;744.287;1;115;"2025-01-07 13:56:32";"2025-12-21 07:31:49";9;0
"user_1254";66;52;"2025-01-14 01:36:27";"2025-07-01 04:49:11";86.9242;702.2424;1;66;"2025-01-14 01:36:27";"2025-07-01 04:49:11";182;1
"user_1255";35;33;"2025-01-24 03:49:58";"2025-12-26 20:51:10";91.1143;712.4571;1;35;"2025-01-24 03:49:58";"2025-12-26 20:51:10";4;0
"user_1256";39;37;"2025-02-26 15:48:25";"2025-12-19 10:58:38";85.6923;678.2564;1;39;"2025-02-26 15:48:25";"2025-12-19 10:58:38";11;0
"user_1257";66;52;"2025-01-26 13:22:28";"2025-07-04 05:03:44";92.3939;758.9091;1;66;"2025-01-26 13:22:28";"2025-07-04 05:03:44";179;1
"user_1258";41;39;"2025-02-14 15:59:25";"2025-12-28 19:47:37";95.0732;759.122;1;41;"2025-02-14 15:59:25";"2025-12-28 19:47:37";2;0
"user_1259";67;60;"2025-01-25 09:41:30";"2025-08-04 02:18:49";89.0896;727.6567;1;67;"2025-01-25 09:41:30";"2025-08-04 02:18:49";148;1
"user_126";49;46;"2025-01-22 16:15:16";"2025-12-30 23:04:08";91.5306;761.8367;1;49;"2025-01-22 16:15:16";"2025-12-30 23:04:08";0;0
"user_1260";44;40;"2025-02-19 09:17:01";"2025-12-29 16:51:22";88.8864;719.5909;2;44;"2025-02-19 09:17:01";"2025-12-29 16:51:22";1;0
"user_1261";71;64;"2025-01-27 02:19:39";"2025-08-28 05:50:33";87.7042;714.7746;2;71;"2025-01-27 02:19:39";"2025-08-28 05:50:33";124;1
"user_1262";25;25;"2025-01-21 16:58:05";"2025-12-23 21:49:07";87.16;720.64;1;25;"2025-01-21 16:58:05";"2025-12-23 21:49:07";7;0
"user_1263";50;47;"2025-01-20 14:58:47";"2025-12-26 08:15:12";87.78;690.5;1;50;"2025-01-20 14:58:47";"2025-12-26 08:15:12";4;0
"user_1264";50;46;"2025-01-27 05:02:23";"2025-12-22 04:49:01";82.6;651.5;2;50;"2025-01-27 05:02:23";"2025-12-22 04:49:01";8;0
"user_1265";86;75;"2025-03-02 07:19:06";"2025-12-02 20:41:27";88.814;703.1977;2;86;"2025-03-02 07:19:06";"2025-12-02 20:41:27";28;1
"user_1266";75;63;"2025-01-03 22:51:42";"2025-08-31 12:18:42";90.0533;718.4;2;75;"2025-01-03 22:51:42";"2025-08-31 12:18:42";121;1
"user_1267";51;44;"2025-02-22 05:51:07";"2025-12-27 13:57:38";88.8627;729.7451;2;51;"2025-02-22 05:51:07";"2025-12-27 13:57:38";3;0
"user_1268";41;41;"2025-02-23 07:30:48";"2025-12-20 11:35:51";85.9268;708.9268;1;41;"2025-02-23 07:30:48";"2025-12-20 11:35:51";10;0
"user_1269";43;42;"2025-02-20 17:01:16";"2025-12-22 23:13:29";95.2093;755.4651;1;43;"2025-02-20 17:01:16";"2025-12-22 23:13:29";8;0
"user_127";29;28;"2025-02-27 09:37:37";"2025-12-24 09:12:35";92.2069;740.1724;1;29;"2025-02-27 09:37:37";"2025-12-24 09:12:35";6;0
"user_1270";87;74;"2025-01-31 14:08:31";"2025-11-11 00:25:25";85.8161;689.7241;1;87;"2025-01-31 14:08:31";"2025-11-11 00:25:25";49;1
"user_1271";20;20;"2025-02-12 11:05:19";"2025-12-23 08:40:37";87.65;703.95;1;20;"2025-02-12 11:05:19";"2025-12-23 08:40:37";7;0
"user_1272";13;13;"2025-03-06 19:51:08";"2025-12-07 02:56:02";95.0769;768.5385;1;13;"2025-03-06 19:51:08";"2025-12-07 02:56:02";23;1
"user_1273";27;26;"2025-01-12 14:45:18";"2025-12-05 07:49:21";88.0741;730.7037;1;27;"2025-01-12 14:45:18";"2025-12-05 07:49:21";25;1
"user_1274";66;58;"2025-02-24 00:02:50";"2025-09-02 15:39:37";89.3182;716.1818;2;66;"2025-02-24 00:02:50";"2025-09-02 15:39:37";119;1
"user_1275";46;45;"2025-02-27 12:58:57";"2025-12-27 09:41:13";89.9348;738.6304;2;46;"2025-02-27 12:58:57";"2025-12-27 09:41:13";3;0
"user_1276";105;86;"2025-01-15 18:53:49";"2025-10-10 06:20:01";88.1429;698.8857;2;105;"2025-01-15 18:53:49";"2025-10-10 06:20:01";81;1
"user_1277";92;78;"2025-01-25 15:08:01";"2025-09-22 19:02:40";87.0109;686.7391;2;92;"2025-01-25 15:08:01";"2025-09-22 19:02:40";99;1
"user_1278";17;16;"2025-02-06 02:31:22";"2025-12-21 20:55:47";84.5882;741.0588;1;17;"2025-02-06 02:31:22";"2025-12-21 20:55:47";9;0
"user_1279";60;50;"2025-02-18 01:20:17";"2025-09-06 22:27:17";92.0;727.45;1;60;"2025-02-18 01:20:17";"2025-09-06 22:27:17";115;1
"user_128";33;32;"2025-01-16 22:35:42";"2025-12-27 06:03:39";86.9091;685.2121;1;33;"2025-01-16 22:35:42";"2025-12-27 06:03:39";3;0
"user_1280";48;45;"2025-02-15 02:44:04";"2025-12-19 04:24:24";92.9792;741.5;2;48;"2025-02-15 02:44:04";"2025-12-19 04:24:24";11;0
"user_1281";56;52;"2025-01-26 05:19:47";"2025-12-30 12:25:39";85.9286;689.6429;1;56;"2025-01-26 05:19:47";"2025-12-30 12:25:39";0;0
"user_1282";24;22;"2025-02-13 02:11:09";"2025-12-09 01:21:25";90.5417;747.9167;1;24;"2025-02-13 02:11:09";"2025-12-09 01:21:25";21;0
"user_1283";51;47;"2025-01-08 06:32:16";"2025-12-22 14:24:25";91.5294;756.0588;2;51;"2025-01-08 06:32:16";"2025-12-22 14:24:25";8;0
"user_1284";68;56;"2025-01-27 06:51:07";"2025-06-17 22:16:32";87.6912;706.8235;1;68;"2025-01-27 06:51:07";"2025-06-17 22:16:32";196;1
"user_1285";58;54;"2025-01-16 07:50:57";"2025-12-24 01:12:23";85.8276;688.1552;1;58;"2025-01-16 07:50:57";"2025-12-24 01:12:23";6;0
"user_1286";48;40;"2025-02-11 02:19:45";"2025-12-26 10:27:43";88.125;699.7708;1;48;"2025-02-11 02:19:45";"2025-12-26 10:27:43";4;0
"user_1287";73;62;"2025-01-25 20:20:30";"2025-09-25 09:44:56";93.9041;754.5205;1;73;"2025-01-25 20:20:30";"2025-09-25 09:44:56";96;1
"user_1288";47;44;"2025-02-11 02:42:18";"2025-12-27 04:44:51";90.7234;723.4468;1;47;"2025-02-11 02:42:18";"2025-12-27 04:44:51";3;0
"user_1289";101;90;"2025-02-09 15:21:01";"2025-12-30 05:59:45";88.6436;721.5545;1;101;"2025-02-09 15:21:01";"2025-12-30 05:59:45";0;0
"user_129";80;71;"2025-03-04 02:22:46";"2025-12-26 05:32:15";90.8875;732.725;2;80;"2025-03-04 02:22:46";"2025-12-26 05:32:15";4;0
"user_1290";91;74;"2025-01-18 07:44:07";"2025-09-02 06:31:04";90.1648;714.978;2;91;"2025-01-18 07:44:07";"2025-09-02 06:31:04";119;1
"user_1291";61;55;"2025-02-19 04:04:30";"2025-12-26 07:58:27";89.1639;708.9508;2;61;"2025-02-19 04:04:30";"2025-12-26 07:58:27";4;0
"user_1292";67;53;"2025-01-18 19:04:35";"2025-08-21 07:11:17";87.9254;690.209;1;67;"2025-01-18 19:04:35";"2025-08-21 07:11:17";131;1
"user_1293";53;46;"2025-03-05 01:35:36";"2025-12-20 02:54:48";91.7736;765.8679;1;53;"2025-03-05 01:35:36";"2025-12-20 02:54:48";10;0
"user_1294";29;28;"2025-01-17 18:22:22";"2025-11-25 01:21:09";92.1034;743.1724;1;29;"2025-01-17 18:22:22";"2025-11-25 01:21:09";35;1
"user_1295";21;20;"2025-03-03 05:15:28";"2025-11-26 09:37:21";85.9524;688.7619;2;21;"2025-03-03 05:15:28";"2025-11-26 09:37:21";34;1
"user_1296";96;75;"2025-02-24 19:35:26";"2025-12-20 14:03:26";87.0313;711.7292;2;96;"2025-02-24 19:35:26";"2025-12-20 14:03:26";10;0
