user_id,user_type,signup_date
user_3556,casual,2025-01-16
user_3557,consistent,2025-02-04
user_3558,casual,2025-01-02
user_3559,consistent,2025-01-11
user_3560,casual,2025-02-10
user_3561,casual,2025-01-03
user_3562,sporadic,2025-01-29
user_3563,consistent,2025-01-18
user_3564,casual,2025-01-20
user_3565,casual,2025-02-16
user_3566,sporadic,2025-01-14
user_3567,casual,2025-02-03
user_3568,sporadic,2025-02-18
user_3569,sporadic,2025-02-23
user_3570,at_risk,2025-01-31
user_3571,casual,2025-02-27
user_3572,casual,2025-02-09
user_3573,sporadic,2025-02-11
user_3574,at_risk,2025-02-27
user_3575,at_risk,2025-01-18
user_3576,casual,2025-01-30
user_3577,consistent,2025-01-25
user_3578,casual,2025-01-19
user_3579,sporadic,2025-01-08
user_3580,casual,2025-01-28
user_3581,casual,2025-01-08
user_3582,sporadic,2025-01-31
user_3583,casual,2025-01-03
user_3584,at_risk,2025-01-03
user_3585,casual,2025-02-13
user_3586,casual,2025-01-22
user_3587,casual,2025-01-17
user_3588,sporadic,2025-02-05
user_3589,consistent,2025-01-17
user_3590,consistent,2025-01-14
user_3591,at_risk,2025-02-20
user_3592,consistent,2025-01-09
user_3593,casual,2025-01-30
user_3594,casual,2025-01-21
user_3595,casual,2025-01-12
user_3596,casual,2025-02-06
user_3597,consistent,2025-02-01
user_3598,casual,2025-01-11
user_3599,casual,2025-01-20
user_3600,sporadic,2025-02-04
user_3601,consistent,2025-02-22
user_3602,casual,2025-02-16
user_3603,consistent,2025-02-15
user_3604,consistent,2025-01-11
user_3605,consistent,2025-02-21
user_3606,consistent,2025-01-08
user_3607,sporadic,2025-01-04
user_3608,consistent,2025-01-27
user_3609,at_risk,2025-02-13
user_3610,at_risk,2025-02-09
user_3611,casual,2025-02-07
user_3612,consistent,2025-02-16
user_3613,casual,2025-01-30
user_3614,sporadic,2025-02-13
user_3615,casual,2025-02-17
user_3616,consistent,2025-02-17
user_3617,casual,2025-01-27
user_3618,sporadic,2025-01-21
user_3619,sporadic,2025-02-21
user_3620,consistent,2025-01-20
user_3621,sporadic,2025-03-01
user_3622,consistent,2025-01-04
user_3623,consistent,2025-01-11
user_3624,at_risk,2025-01-13
user_3625,consistent,2025-01-09
user_3626,consistent,2025-01-04
user_3627,consistent,2025-01-12
user_3628,at_risk,2025-01-09
user_3629,sporadic,2025-01-13
user_3630,casual,2025-02-17
user_3631,sporadic,2025-01-26
user_3632,consistent,2025-02-07
user_3633,casual,2025-02-11
user_3634,casual,2025-01-13
user_3635,consistent,2025-02-08
user_3636,casual,2025-01-28
user_3637,at_risk,2025-02-27
user_3638,consistent,2025-01-19
user_3639,consistent,2025-01-24
user_3640,consistent,2025-01-19
user_3641,consistent,2025-02-18
user_3642,at_risk,2025-01-13
user_3643,casual,2025-01-13
user_3644,casual,2025-02-27
user_3645,sporadic,2025-01-28
user_3646,consistent,2025-02-22
user_3647,casual,2025-01-02
user_3648,casual,2025-01-10
user_3649,casual,2025-01-22
user_3650,at_risk,2025-01-13
user_3651,sporadic,2025-02-27
user_3652,casual,2025-01-09
user_3653,sporadic,2025-02-02
user_3654,consistent,2025-01-14
user_3655,consistent,2025-02-17
user_3656,consistent,2025-01-20
user_3657,casual,2025-01-15
user_3658,casual,2025-02-01
user_3659,casual,2025-02-02
user_3660,at_risk,2025-01-17
user_3661,casual,2025-01-24
user_3662,casual,2025-01-30
user_3663,consistent,2025-01-13
user_3664,consistent,2025-02-28
user_3665,casual,2025-02-16
user_3666,casual,2025-02-17
user_3667,sporadic,2025-01-16
user_3668,consistent,2025-01-02
user_3669,consistent,2025-01-17
user_3670,casual,2025-02-01
user_3671,consistent,2025-02-12
user_3672,consistent,2025-01-08
user_3673,sporadic,2025-02-21
user_3674,consistent,2025-01-03
user_3675,casual,2025-01-12
user_3676,consistent,2025-01-20
user_3677,consistent,2025-01-16
user_3678,casual,2025-01-14
user_3679,sporadic,2025-01-16
user_3680,casual,2025-02-28
user_3681,sporadic,2025-02-22
user_3682,consistent,2025-02-18
user_3683,sporadic,2025-02-12
user_3684,consistent,2025-02-18
user_3685,sporadic,2025-02-20
user_3686,casual,2025-02-23
user_3687,at_risk,2025-02-02
user_3688,casual,2025-01-30
user_3689,consistent,2025-02-28
user_3690,consistent,2025-01-12
user_3691,sporadic,2025-01-15
user_3692,casual,2025-01-18
user_3693,sporadic,2025-01-28
user_3694,consistent,2025-01-23
user_3695,casual,2025-01-14
user_3696,consistent,2025-01-30
user_3697,at_risk,2025-02-02
user_3698,sporadic,2025-02-14
user_3699,at_risk,2025-01-15
user_3700,consistent,2025-01-07
user_3701,casual,2025-01-15
user_3702,sporadic,2025-02-21
user_3703,casual,2025-02-11
user_3704,sporadic,2025-02-15
user_3705,at_risk,2025-02-07
user_3706,at_risk,2025-02-15
user_3707,sporadic,2025-02-25
user_3708,consistent,2025-02-26
user_3709,consistent,2025-02-23
user_3710,at_risk,2025-02-13
user_3711,consistent,2025-01-11
user_3712,sporadic,2025-01-29
user_3713,sporadic,2025-01-31
user_3714,casual,2025-01-25
user_3715,at_risk,2025-02-21
user_3716,casual,2025-02-23
user_3717,casual,2025-01-24
user_3718,consistent,2025-02-26
user_3719,casual,2025-01-19
user_3720,consistent,2025-01-02
user_3721,casual,2025-01-22
user_3722,sporadic,2025-01-20
user_3723,at_risk,2025-02-02
user_3724,consistent,2025-01-08
user_3725,casual,2025-01-25
user_3726,at_risk,2025-02-15
user_3727,consistent,2025-01-09
user_3728,consistent,2025-02-03
user_3729,consistent,2025-02-26
user_3730,casual,2025-01-23
user_3731,consistent,2025-01-05
user_3732,at_risk,2025-02-24
user_3733,casual,2025-01-25
user_3734,casual,2025-01-08
user_3735,consistent,2025-01-16
user_3736,casual,2025-02-23
user_3737,sporadic,2025-02-17
user_3738,sporadic,2025-02-14
user_3739,sporadic,2025-02-21
user_3740,casual,2025-01-15
user_3741,at_risk,2025-01-01
user_3742,sporadic,2025-01-22
user_3743,sporadic,2025-01-03
user_3744,consistent,2025-02-07
user_3745,consistent,2025-02-23
user_3746,consistent,2025-01-14
user_3747,sporadic,2025-02-05
user_3748,casual,2025-01-18
user_3749,casual,2025-02-16
user_3750,at_risk,2025-02-10
user_3751,at_risk,2025-01-18
user_3752,at_risk,2025-01-03
user_3753,casual,2025-01-10
user_3754,sporadic,2025-02-18
user_3755,consistent,2025-02-08
user_3756,consistent,2025-02-16
user_3757,consistent,2025-01-01
user_3758,casual,2025-01-27
user_3759,casual,2025-02-26
user_3760,sporadic,2025-01-27
user_3761,consistent,2025-01-11
user_3762,sporadic,2025-02-18
user_3763,casual,2025-01-05
user_3764,consistent,2025-01-07
user_3765,casual,2025-01-19
user_3766,consistent,2025-02-26
user_3767,casual,2025-02-25
user_3768,casual,2025-01-29
user_3769,consistent,2025-01-15
user_3770,consistent,2025-02-04
user_3771,casual,2025-02-16
user_3772,at_risk,2025-02-06
user_3773,casual,2025-02-24
user_3774,sporadic,2025-01-12
user_3775,sporadic,2025-01-30
user_3776,at_risk,2025-01-20
user_3777,sporadic,2025-02-06
user_3778,casual,2025-01-03
user_3779,sporadic,2025-01-09
user_3780,at_risk,2025-02-27
user_3781,casual,2025-02-10
user_3782,casual,2025-02-08
user_3783,consistent,2025-01-26
user_3784,sporadic,2025-01-02
user_3785,sporadic,2025-01-23
user_3786,consistent,2025-01-23
user_3787,casual,2025-02-28
user_3788,casual,2025-01-21
user_3789,consistent,2025-01-16
user_3790,at_risk,2025-01-09
user_3791,consistent,2025-01-13
user_3792,consistent,2025-01-28
user_3793,casual,2025-01-27
user_3794,sporadic,2025-02-20
user_3795,consistent,2025-02-21
user_3796,sporadic,2025-01-17
user_3797,casual,2025-02-07
user_3798,consistent,2025-02-05
user_3799,consistent,2025-01-01
user_3800,casual,2025-01-18
user_3801,consistent,2025-02-20
user_3802,at_risk,2025-01-09
user_3803,sporadic,2025-01-13
user_3804,at_risk,2025-02-09
user_3805,consistent,2025-02-24
user_3806,at_risk,2025-02-14
user_3807,casual,2025-01-15
user_3808,casual,2025-02-12
user_3809,consistent,2025-02-13
user_3810,consistent,2025-02-15
user_3811,sporadic,2025-01-04
user_3812,casual,2025-02-02
user_3813,consistent,2025-01-24
user_3814,casual,2025-02-05
user_3815,consistent,2025-02-20
user_3816,casual,2025-02-10
user_3817,casual,2025-01-10
user_3818,sporadic,2025-02-05
user_3819,sporadic,2025-01-20
user_3820,casual,2025-02-10
user_3821,casual,2025-02-14
user_3822,casual,2025-02-13
user_3823,sporadic,2025-01-11
user_3824,casual,2025-01-12
user_3825,consistent,2025-01-18
user_3826,consistent,2025-01-30
user_3827,casual,2025-02-13
user_3828,casual,2025-02-17
user_3829,sporadic,2025-02-06
user_3830,consistent,2025-01-20
user_3831,casual,2025-01-25
user_3832,sporadic,2025-01-12
user_3833,sporadic,2025-01-21
user_3834,casual,2025-01-25
user_3835,casual,2025-01-11
user_3836,casual,2025-01-09
user_3837,at_risk,2025-02-19
user_3838,consistent,2025-01-25
user_3839,at_risk,2025-02-04
user_3840,sporadic,2025-02-21
user_3841,casual,2025-02-01
user_3842,consistent,2025-02-18
user_3843,casual,2025-01-14
user_3844,casual,2025-01-01
user_3845,consistent,2025-01-17
user_3846,sporadic,2025-01-25
user_3847,at_risk,2025-02-28
user_3848,casual,2025-01-08
user_3849,sporadic,2025-01-05
user_3850,consistent,2025-01-05
user_3851,casual,2025-02-10
user_3852,consistent,2025-02-04
user_3853,casual,2025-01-19
user_3854,at_risk,2025-01-23
user_3855,sporadic,2025-01-09
user_3856,consistent,2025-02-23
user_3857,casual,2025-01-30
user_3858,casual,2025-02-19
user_3859,casual,2025-01-16
user_3860,sporadic,2025-02-02
user_3861,sporadic,2025-01-02
user_3862,casual,2025-01-14
user_3863,casual,2025-02-15
user_3864,consistent,2025-01-01
user_3865,consistent,2025-01-26
user_3866,casual,2025-02-27
user_3867,casual,2025-01-25
user_3868,sporadic,2025-01-16
user_3869,sporadic,2025-01-15
user_3870,consistent,2025-01-26
user_3871,casual,2025-02-16
user_3872,consistent,2025-02-13
user_3873,consistent,2025-01-16
user_3874,sporadic,2025-01-14
user_3875,consistent,2025-01-29
user_3876,casual,2025-01-24
user_3877,consistent,2025-02-16
user_3878,at_risk,2025-02-24
user_3879,casual,2025-01-15
user_3880,consistent,2025-01-19
user_3881,casual,2025-01-08
user_3882,sporadic,2025-02-03
user_3883,at_risk,2025-01-02
user_3884,consistent,2025-01-27
user_3885,at_risk,2025-01-10
user_3886,at_risk,2025-02-04
user_3887,at_risk,2025-01-23
user_3888,casual,2025-02-18
user_3889,casual,2025-01-08
user_3890,casual,2025-01-28
user_3891,sporadic,2025-01-23
user_3892,casual,2025-01-04
user_3893,sporadic,2025-01-14
user_3894,casual,2025-02-22
user_3895,sporadic,2025-02-11
user_3896,sporadic,2025-01-29
user_3897,consistent,2025-01-01
user_3898,sporadic,2025-01-04
user_3899,casual,2025-02-01
user_3900,sporadic,2025-02-02
user_3901,casual,2025-02-18
user_3902,casual,2025-01-26
user_3903,at_risk,2025-01-17
user_3904,consistent,2025-02-08
user_3905,sporadic,2025-01-23
user_3906,casual,2025-02-01
user_3907,casual,2025-02-21
user_3908,casual,2025-01-15
user_3909,casual,2025-01-13
user_3910,casual,2025-03-01
user_3911,consistent,2025-01-02
user_3912,consistent,2025-03-01
user_3913,consistent,2025-01-19
user_3914,at_risk,2025-01-24
user_3915,at_risk,2025-02-14
user_3916,casual,2025-01-24
user_3917,sporadic,2025-01-11
user_3918,casual,2025-02-28
user_3919,sporadic,2025-01-22
user_3920,sporadic,2025-01-15
user_3921,at_risk,2025-01-10
user_3922,casual,2025-02-10
user_3923,sporadic,2025-01-27
user_3924,consistent,2025-03-01
user_3925,at_risk,2025-01-09
user_3926,consistent,2025-02-21
user_3927,casual,2025-01-28
user_3928,sporadic,2025-01-01
user_3929,sporadic,2025-01-17
user_3930,consistent,2025-01-31
user_3931,at_risk,2025-02-13
user_3932,consistent,2025-01-10
user_3933,casual,2025-02-06
user_3934,consistent,2025-01-29
user_3935,casual,2025-01-18
user_3936,casual,2025-02-16
user_3937,casual,2025-02-07
user_3938,consistent,2025-02-08
user_3939,consistent,2025-02-18
user_3940,casual,2025-01-06
user_3941,sporadic,2025-02-09
user_3942,at_risk,2025-01-12
user_3943,consistent,2025-02-22
user_3944,casual,2025-01-14
user_3945,consistent,2025-02-13
user_3946,consistent,2025-02-24
user_3947,sporadic,2025-01-10
user_3948,casual,2025-02-23
user_3949,consistent,2025-01-20
user_3950,consistent,2025-01-15
user_3951,consistent,2025-01-31
user_3952,sporadic,2025-01-07
user_3953,at_risk,2025-02-27
user_3954,consistent,2025-02-10
user_3955,consistent,2025-01-10
user_3956,at_risk,2025-01-10
user_3957,at_risk,2025-02-17
user_3958,casual,2025-02-08
user_3959,consistent,2025-01-28
user_3960,consistent,2025-01-30
user_3961,casual,2025-02-06
user_3962,casual,2025-02-24
user_3963,consistent,2025-01-03
user_3964,casual,2025-02-19
user_3965,consistent,2025-02-12
user_3966,sporadic,2025-01-15
user_3967,casual,2025-01-21
user_3968,consistent,2025-02-21
user_3969,casual,2025-02-06
user_3970,casual,2025-02-25
user_3971,at_risk,2025-01-12
user_3972,casual,2025-01-04
user_3973,consistent,2025-02-16
user_3974,sporadic,2025-01-09
user_3975,consistent,2025-02-08
user_3976,at_risk,2025-02-11
user_3977,casual,2025-01-28
user_3978,casual,2025-01-23
user_3979,consistent,2025-02-14
user_3980,casual,2025-02-09
user_3981,sporadic,2025-02-13
user_3982,sporadic,2025-01-22
user_3983,consistent,2025-01-24
user_3984,consistent,2025-02-20
user_3985,sporadic,2025-02-27
user_3986,at_risk,2025-01-26
user_3987,consistent,2025-01-30
user_3988,casual,2025-02-02
user_3989,casual,2025-01-16
user_3990,at_risk,2025-01-22
user_3991,consistent,2025-02-18
user_3992,consistent,2025-02-26
user_3993,sporadic,2025-02-19
user_3994,consistent,2025-02-12
user_3995,casual,2025-01-18
user_3996,casual,2025-01-07
user_3997,casual,2025-02-19
user_3998,casual,2025-01-26
user_3999,casual,2025-01-08
user_4000,consistent,2025-01-06
user_4001,casual,2025-01-30
user_4002,sporadic,2025-02-08
user_4003,sporadic,2025-01-23
user_4004,consistent,2025-02-01
user_4005,consistent,2025-01-22
user_4006,consistent,2025-02-11
user_4007,casual,2025-02-12
user_4008,casual,2025-02-26
user_4009,sporadic,2025-02-14
user_4010,consistent,2025-01-09
user_4011,consistent,2025-01-31
user_4012,casual,2025-01-07
user_4013,sporadic,2025-01-09
user_4014,consistent,2025-01-13
user_4015,casual,2025-02-27
user_4016,consistent,2025-01-03
user_4017,at_risk,2025-02-04
user_4018,at_risk,2025-02-02
user_4019,consistent,2025-01-21
user_4020,consistent,2025-01-31
user_4021,casual,2025-02-21
user_4022,consistent,2025-02-03
user_4023,sporadic,2025-02-01
user_4024,sporadic,2025-02-26
user_4025,sporadic,2025-02-04
user_4026,sporadic,2025-01-15
user_4027,casual,2025-02-25
user_4028,consistent,2025-02-01
user_4029,sporadic,2025-01-06
user_4030,casual,2025-02-14
user_4031,sporadic,2025-01-21
user_4032,consistent,2025-02-02
user_4033,consistent,2025-02-01
user_4034,at_risk,2025-02-21
user_4035,consistent,2025-01-19
user_4036,at_risk,2025-02-02
user_4037,at_risk,2025-01-28
user_4038,sporadic,2025-01-31
user_4039,sporadic,2025-01-21
user_4040,casual,2025-02-23
user_4041,at_risk,2025-02-03
user_4042,consistent,2025-01-15
user_4043,casual,2025-01-14
user_4044,casual,2025-01-19
user_4045,casual,2025-02-12
user_4046,casual,2025-01-15
user_4047,casual,2025-01-06
user_4048,casual,2025-02-21
user_4049,at_risk,2025-01-09
user_4050,consistent,2025-02-06
user_4051,at_risk,2025-01-20
user_4052,sporadic,2025-02-03
user_4053,sporadic,2025-02-07
user_4054,casual,2025-01-26
user_4055,sporadic,2025-01-18
user_4056,consistent,2025-01-28
user_4057,sporadic,2025-02-24
user_4058,consistent,2025-02-20
user_4059,at_risk,2025-01-09
user_4060,at_risk,2025-02-01
user_4061,consistent,2025-02-28
user_4062,consistent,2025-02-22
user_4063,sporadic,2025-02-25
user_4064,consistent,2025-02-28
user_4065,at_risk,2025-01-06
user_4066,consistent,2025-01-14
user_4067,consistent,2025-01-28
user_4068,at_risk,2025-02-27
user_4069,sporadic,2025-01-24
user_4070,sporadic,2025-01-13
user_4071,casual,2025-02-12
user_4072,sporadic,2025-01-12
user_4073,casual,2025-02-20
user_4074,casual,2025-01-19
user_4075,sporadic,2025-01-21
user_4076,casual,2025-01-27
user_4077,casual,2025-02-27
user_4078,consistent,2025-01-19
user_4079,sporadic,2025-01-24
user_4080,consistent,2025-01-26
user_4081,sporadic,2025-02-14
user_4082,consistent,2025-01-28
user_4083,casual,2025-02-15
user_4084,sporadic,2025-02-25
user_4085,consistent,2025-01-18
user_4086,consistent,2025-02-13
user_4087,consistent,2025-02-05
user_4088,casual,2025-02-11
user_4089,sporadic,2025-01-29
user_4090,consistent,2025-01-17
user_4091,sporadic,2025-01-04
user_4092,casual,2025-02-13
user_4093,casual,2025-02-14
user_4094,at_risk,2025-02-28
user_4095,casual,2025-01-29
user_4096,casual,2025-01-04
user_4097,consistent,2025-01-10
user_4098,consistent,2025-01-25
user_4099,consistent,2025-01-31
user_4100,consistent,2025-01-03
user_4101,casual,2025-02-16
user_4102,casual,2025-01-02
user_4103,casual,2025-02-26
user_4104,consistent,2025-01-25
user_4105,consistent,2025-02-18
user_4106,sporadic,2025-01-06
user_4107,at_risk,2025-01-26
user_4108,consistent,2025-01-08
user_4109,at_risk,2025-02-04
user_4110,casual,2025-01-27
user_4111,casual,2025-01-25
user_4112,casual,2025-01-18
user_4113,consistent,2025-02-23
user_4114,consistent,2025-01-01
user_4115,casual,2025-02-17
user_4116,casual,2025-02-08
user_4117,at_risk,2025-01-03
user_4118,casual,2025-02-24
user_4119,consistent,2025-01-04
user_4120,sporadic,2025-02-10
user_4121,consistent,2025-02-06
user_4122,casual,2025-02-20
user_4123,sporadic,2025-01-15
user_4124,at_risk,2025-01-08
user_4125,sporadic,2025-02-07
user_4126,sporadic,2025-02-19
user_4127,sporadic,2025-01-19
user_4128,at_risk,2025-02-25
user_4129,consistent,2025-02-16
user_4130,consistent,2025-01-26
user_4131,consistent,2025-02-08
user_4132,consistent,2025-01-10
user_4133,sporadic,2025-02-07
user_4134,casual,2025-01-14
user_4135,casual,2025-02-18
user_4136,consistent,2025-02-10
user_4137,sporadic,2025-01-19
user_4138,casual,2025-01-30
user_4139,sporadic,2025-01-05
user_4140,casual,2025-02-24
user_4141,casual,2025-01-31
user_4142,consistent,2025-01-07
user_4143,consistent,2025-01-19
user_4144,sporadic,2025-01-31
user_4145,at_risk,2025-02-21
user_4146,casual,2025-02-27
user_4147,consistent,2025-02-08
user_4148,casual,2025-01-24
user_4149,sporadic,2025-02-03
user_4150,sporadic,2025-02-26
user_4151,consistent,2025-01-23
user_4152,consistent,2025-02-17
user_4153,sporadic,2025-02-14
user_4154,casual,2025-02-09
user_4155,consistent,2025-01-06
user_4156,consistent,2025-02-07
user_4157,casual,2025-02-10
user_4158,at_risk,2025-02-05
user_4159,at_risk,2025-01-27
user_4160,casual,2025-01-11
user_4161,casual,2025-01-05
user_4162,consistent,2025-02-26
user_4163,casual,2025-01-17
user_4164,casual,2025-02-21
user_4165,casual,2025-01-07
user_4166,casual,2025-01-27
user_4167,consistent,2025-02-16
user_4168,consistent,2025-02-26
user_4169,casual,2025-01-15
user_4170,consistent,2025-02-15
user_4171,consistent,2025-01-13
user_4172,at_risk,2025-01-11
user_4173,casual,2025-03-01
user_4174,casual,2025-02-14
user_4175,at_risk,2025-01-26
user_4176,at_risk,2025-01-22
user_4177,casual,2025-01-28
user_4178,sporadic,2025-01-24
user_4179,casual,2025-01-29
user_4180,casual,2025-01-09
user_4181,casual,2025-02-11
user_4182,sporadic,2025-01-04
user_4183,sporadic,2025-02-18
user_4184,casual,2025-02-15
user_4185,consistent,2025-02-25
user_4186,casual,2025-01-18
user_4187,consistent,2025-02-12
user_4188,casual,2025-01-16
user_4189,sporadic,2025-02-02
user_4190,sporadic,2025-01-29
user_4191,sporadic,2025-02-08
user_4192,at_risk,2025-03-01
user_4193,casual,2025-01-10
user_4194,sporadic,2025-01-09
user_4195,casual,2025-02-28
user_4196,consistent,2025-01-31
user_4197,consistent,2025-01-28
user_4198,consistent,2025-03-01
user_4199,casual,2025-02-26
user_4200,casual,2025-01-03
user_4201,sporadic,2025-02-23
user_4202,consistent,2025-02-24
user_4203,consistent,2025-01-14
user_4204,at_risk,2025-02-27
user_4205,consistent,2025-01-25
user_4206,casual,2025-01-15
user_4207,casual,2025-01-02
user_4208,casual,2025-01-24
user_4209,consistent,2025-01-14
user_4210,consistent,2025-02-17
user_4211,consistent,2025-01-07
user_4212,casual,2025-02-05
user_4213,casual,2025-02-19
user_4214,consistent,2025-01-24
user_4215,casual,2025-01-27
user_4216,sporadic,2025-02-06
user_4217,consistent,2025-02-07
user_4218,casual,2025-01-30
user_4219,sporadic,2025-01-27
user_4220,consistent,2025-02-08
user_4221,casual,2025-01-15
user_4222,casual,2025-01-26
user_4223,at_risk,2025-01-01
user_4224,sporadic,2025-02-25
user_4225,casual,2025-01-04
user_4226,sporadic,2025-01-29
user_4227,casual,2025-02-26
user_4228,casual,2025-01-01
user_4229,casual,2025-02-12
user_4230,consistent,2025-02-19
user_4231,sporadic,2025-02-15
user_4232,casual,2025-01-22
user_4233,casual,2025-01-11
user_4234,at_risk,2025-01-10
user_4235,consistent,2025-02-28
user_4236,casual,2025-01-17
user_4237,consistent,2025-02-05
user_4238,sporadic,2025-02-25
user_4239,sporadic,2025-02-16
user_4240,casual,2025-01-26
user_4241,sporadic,2025-02-17
user_4242,casual,2025-01-21
user_4243,sporadic,2025-01-13
user_4244,casual,2025-01-09
user_4245,casual,2025-01-11
user_4246,at_risk,2025-01-11
user_4247,consistent,2025-01-06
user_4248,consistent,2025-01-01
user_4249,casual,2025-02-23
user_4250,at_risk,2025-01-06
user_4251,casual,2025-01-13
user_4252,consistent,2025-01-22
user_4253,casual,2025-02-25
user_4254,casual,2025-01-31
user_4255,consistent,2025-01-22
user_4256,sporadic,2025-02-06
user_4257,at_risk,2025-02-16
user_4258,casual,2025-01-27
user_4259,casual,2025-02-19
user_4260,casual,2025-02-21
user_4261,consistent,2025-01-14
user_4262,at_risk,2025-02-16
user_4263,casual,2025-02-27
user_4264,casual,2025-01-05
user_4265,sporadic,2025-02-27
user_4266,casual,2025-02-05
user_4267,casual,2025-02-01
user_4268,consistent,2025-02-03
user_4269,sporadic,2025-01-07
user_4270,at_risk,2025-02-11
user_4271,casual,2025-02-17
user_4272,at_risk,2025-01-10
user_4273,consistent,2025-02-19
user_4274,casual,2025-01-17
user_4275,casual,2025-01-30
user_4276,casual,2025-01-21
user_4277,casual,2025-03-01
user_4278,casual,2025-01-13
user_4279,consistent,2025-01-01
user_4280,casual,2025-01-01
user_4281,consistent,2025-02-16
user_4282,sporadic,2025-02-02
user_4283,consistent,2025-02-07
user_4284,consistent,2025-01-25
user_4285,casual,2025-01-26
user_4286,casual,2025-01-13
user_4287,at_risk,2025-02-28
user_4288,casual,2025-01-28
user_4289,casual,2025-02-02
user_4290,sporadic,2025-02-06
user_4291,casual,2025-02-10
user_4292,consistent,2025-01-30
user_4293,casual,2025-02-26
user_4294,at_risk,2025-02-18
user_4295,casual,2025-02-17
user_4296,consistent,2025-01-08
user_4297,consistent,2025-02-18
user_4298,consistent,2025-02-16
user_4299,casual,2025-02-25
user_4300,casual,2025-01-01
user_4301,consistent,2025-01-12
user_4302,at_risk,2025-01-05
user_4303,sporadic,2025-01-24
user_4304,casual,2025-01-06
user_4305,sporadic,2025-01-25
user_4306,consistent,2025-01-01
user_4307,casual,2025-01-25
user_4308,casual,2025-01-01
user_4309,sporadic,2025-02-01
user_4310,sporadic,2025-02-11
user_4311,consistent,2025-02-11
user_4312,at_risk,2025-01-03
user_4313,consistent,2025-02-18
user_4314,at_risk,2025-01-19
user_4315,at_risk,2025-03-01
user_4316,consistent,2025-02-12
user_4317,sporadic,2025-01-29
user_4318,consistent,2025-02-19
user_4319,casual,2025-01-02
user_4320,casual,2025-01-09
user_4321,casual,2025-02-25
user_4322,at_risk,2025-01-17
user_4323,sporadic,2025-03-01
user_4324,casual,2025-02-15
user_4325,sporadic,2025-02-05
user_4326,at_risk,2025-01-17
user_4327,consistent,2025-02-18
user_4328,at_risk,2025-01-12
user_4329,consistent,2025-03-01
user_4330,sporadic,2025-01-20
user_4331,consistent,2025-02-19
user_4332,consistent,2025-01-03
user_4333,casual,2025-02-12
user_4334,casual,2025-02-26
user_4335,casual,2025-02-19
user_4336,consistent,2025-01-04
user_4337,casual,2025-01-17
user_4338,at_risk,2025-02-19
user_4339,casual,2025-02-06
user_4340,consistent,2025-02-15
user_4341,casual,2025-02-11
user_4342,consistent,2025-01-15
user_4343,sporadic,2025-02-02
user_4344,sporadic,2025-01-16
user_4345,casual,2025-01-11
user_4346,casual,2025-02-24
user_4347,sporadic,2025-01-20
user_4348,casual,2025-02-07
user_4349,sporadic,2025-01-24
user_4350,casual,2025-02-23
user_4351,sporadic,2025-01-16
user_4352,casual,2025-01-30
user_4353,casual,2025-02-03
user_4354,at_risk,2025-01-01
user_4355,casual,2025-01-24
user_4356,casual,2025-01-24
user_4357,consistent,2025-01-09
user_4358,casual,2025-01-22
user_4359,casual,2025-01-12
user_4360,consistent,2025-01-17
user_4361,consistent,2025-01-25
user_4362,casual,2025-01-28
user_4363,sporadic,2025-01-15
user_4364,casual,2025-01-30
user_4365,consistent,2025-02-20
user_4366,sporadic,2025-01-27
user_4367,consistent,2025-01-22
user_4368,casual,2025-01-10
user_4369,consistent,2025-02-27
user_4370,consistent,2025-01-31
user_4371,consistent,2025-01-27
user_4372,casual,2025-01-12
user_4373,consistent,2025-02-15
user_4374,casual,2025-01-31
user_4375,casual,2025-02-01
user_4376,casual,2025-02-01
user_4377,casual,2025-02-10
user_4378,sporadic,2025-02-28
user_4379,consistent,2025-02-14
user_4380,casual,2025-02-04
user_4381,consistent,2025-02-22
user_4382,consistent,2025-02-15
user_4383,casual,2025-01-21
user_4384,casual,2025-01-10
user_4385,at_risk,2025-01-16
user_4386,casual,2025-01-07
user_4387,at_risk,2025-01-04
user_4388,consistent,2025-01-27
user_4389,consistent,2025-02-21
user_4390,consistent,2025-02-24
user_4391,consistent,2025-01-25
user_4392,casual,2025-01-31
user_4393,casual,2025-01-11
user_4394,consistent,2025-02-17
user_4395,at_risk,2025-01-20
user_4396,sporadic,2025-02-05
user_4397,consistent,2025-02-23
user_4398,consistent,2025-02-23
user_4399,consistent,2025-02-24
user_4400,consistent,2025-01-17
user_4401,consistent,2025-02-14
user_4402,casual,2025-01-11
user_4403,consistent,2025-01-30
user_4404,casual,2025-02-04
user_4405,at_risk,2025-02-10
user_4406,sporadic,2025-02-07
user_4407,at_risk,2025-01-22
user_4408,consistent,2025-02-22
user_4409,casual,2025-02-12
user_4410,casual,2025-02-17
user_4411,consistent,2025-02-20
user_4412,consistent,2025-01-27
user_4413,sporadic,2025-02-06
user_4414,casual,2025-02-15
user_4415,casual,2025-02-18
user_4416,casual,2025-02-04
user_4417,casual,2025-01-04
user_4418,consistent,2025-01-16
user_4419,casual,2025-01-16
user_4420,consistent,2025-01-21
user_4421,consistent,2025-01-26
user_4422,at_risk,2025-02-26
user_4423,casual,2025-02-05
user_4424,sporadic,2025-01-19
user_4425,casual,2025-02-27
user_4426,casual,2025-01-17
user_4427,consistent,2025-02-14
user_4428,consistent,2025-01-26
user_4429,consistent,2025-01-22
user_4430,sporadic,2025-02-24
user_4431,sporadic,2025-02-27
